Normal Distribution: Data size = 1000, Mean = 0.045593, Variance = 0.928037

0.249363, 0.253949, 0.254387, 0.254768, 0.256485, 0.258258, 0.258653, 0.259055, 0.259548, 0.260712, 0.262248, 0.262991, 0.263272, 0.264916, 0.268378, 
0.268962, 0.271135, 0.272039, 0.274131, 0.274441, 0.274658, 0.275755, 0.27583, 0.276134, 0.276307, 0.278874, 0.283537, 0.286312, 0.287904, 0.28934, 
0.29137, 0.294416, 0.295102, 0.295963, 0.296147, 0.30101, 0.306009, 0.306828, 0.308248, 0.308856, 0.309642, 0.309905, 0.310508, 0.314489, 0.314791, 
0.32094, 0.322953, 0.335882, 0.337097, 0.338211, 0.338978, 0.341411, 0.341586, 0.341693, 0.343073, 0.343734, 0.346286, 0.348586, 0.348599, 0.351435, 
0.35211, 0.352883, 0.36004, 0.36095, 0.360953, 0.362886, 0.363371, 0.365852, 0.367473, 0.367474, 0.369062, 0.373014, 0.37392, 0.375734, 0.375937, 
0.376274, 0.378818, 0.38187, 0.382503, 0.383034, 0.3836, 0.384048, 0.387378, 0.389559, 0.390727, 0.391061, 0.394428, 0.395714, 0.39635, 0.397239, 
0.397589, 0.399533, 0.400376, 0.400615, 0.402669, 0.404121, 0.405499, 0.406195, 0.407362, 0.408238, 0.412563, 0.413518, 0.418851, 0.420731, 0.421722, 
0.423467, 0.424477, 0.42462, 0.42525, 0.425817, 0.427072, 0.429081, 0.434622, 0.435599, 0.435914, 0.436543, 0.436901, 0.437993, 0.438516, 0.445968, 
0.451022, 0.45126, 0.451394, 0.452408, 0.452497, 0.456066, 0.456095, 0.458766, 0.459834, 0.461807, 0.463961, 0.470926, 0.471637, 0.475317, 0.476977, 
0.477321, 0.481495, 0.4823, 0.482942, 0.483003, 0.485449, 0.485586, 0.492397, 0.495868, 0.49677, 0.497736, 0.499483, 0.499918, 0.499994, 0.503904, 
0.504632, 0.506461, 0.509488, 0.511696, 0.511969, 0.512145, 0.513083, 0.514825, 0.515738, 0.51839, 0.52104, 0.5211, 0.523024, 0.523604, 0.525832, 
0.526826, 0.526853, 0.527456, 0.529938, 0.53814, 0.540703, 0.542824, 0.542936, 0.543453, 0.546577, 0.546886, 0.555281, 0.555922, 0.561548, 0.56197, 
0.562226, 0.563013, 0.563541, 0.568532, 0.575828, 0.576295, 0.57651, 0.58015, 0.583565, 0.583806, 0.584787, 0.585169, 0.585753, 0.58629, 0.589437, 
0.590596, 0.59128, 0.591446, 0.592301, 0.593418, 0.593844, 0.594101, 0.598247, 0.600198, 0.60143, 0.602858, 0.6044, 0.604908, 0.60725, 0.607447, 
0.607665, 0.610645, 0.612256, 0.612476, 0.615415, 0.618504, 0.620584, 0.62457, 0.62461, 0.630955, 0.634778, 0.635635, 0.636572, 0.637822, 0.638879, 
0.644673, 0.645929, 0.649842, 0.651082, 0.652534, 0.65403, 0.655363, 0.657408, 0.659083, 0.662098, 0.663154, 0.663177, 0.665846, 0.666185, 0.66647, 
0.672269, 0.675893, 0.678825, 0.680669, 0.682291, 0.683086, 0.684763, 0.686084, 0.690619, 0.690855, 0.691988, 0.692383, 0.693177, 0.693974, 0.697183, 
0.698379, 0.699102, 0.701839, 0.709813, 0.719198, 0.720368, 0.720953, 0.721288, 0.722813, 0.724425, 0.734857, 0.735066, 0.735183, 0.737652, 0.737812, 
0.738027, 0.739988, 0.744588, 0.745419, 0.747361, 0.759591, 0.760502, 0.765976, 0.766046, 0.766357, 0.7681, 0.768583, 0.770829, 0.771693, 0.77304, 
0.779101, 0.782343, 0.784457, 0.786299, 0.787861, 0.790027, 0.791215, 0.793352, 0.794588, 0.794717, 0.796242, 0.796644, 0.799281, 0.800912, 0.802947, 
0.807967, 0.809247, 0.8133, 0.814256, 0.814651, 0.815029, 0.815726, 0.816549, 0.820599, 0.824408, 0.825173, 0.828228, 0.829995, 0.830443, 0.83086, 
0.833937, 0.83443, 0.835537, 0.836287, 0.836369, 0.839003, 0.840948, 0.841459, 0.841673, 0.842718, 0.84385, 0.847645, 0.848412, 0.854163, 0.854206, 
0.855184, 0.856505, 0.859983, 0.86092, 0.862012, 0.867526, 0.871217, 0.8719, 0.874258, 0.87593, 0.878232, 0.886834, 0.888441, 0.890922, 0.894167, 
0.902662, 0.902994, 0.909445, 0.913126, 0.913155, 0.91358, 0.91617, 0.919611, 0.920806, 0.923157, 0.924612, 0.925428, 0.927023, 0.929674, 0.936722, 
0.93988, 0.940232, 0.941803, 0.952017, 0.95532, 0.958842, 0.9591, 0.959946, 0.966479, 0.966787, 0.968504, 0.972873, 0.975008, 0.976077, 0.976331, 
0.976692, 0.977882, 0.97858, 0.980815, 0.981857, 0.98456, 0.991904, 0.994914, 0.99544, 0.995503, 0.99599, 0.996646, 0.999081, 1.00158, 1.00457, 
1.00584, 1.0087, 1.00993, 1.01081, 1.018, 1.0184, 1.021, 1.02291, 1.02825, 1.02842, 1.03375, 1.0359, 1.04344, 1.04553, 1.04887, 
1.05189, 1.05367, 1.05598, 1.06638, 1.0699, 1.07226, 1.07507, 1.08289, 1.08434, 1.08938, 1.09385, 1.09403, 1.09505, 1.09979, 1.10566, 
1.10567, 1.10696, 1.11075, 1.11076, 1.11321, 1.11503, 1.11822, 1.12517, 1.12517, 1.13367, 1.13714, 1.13715, 1.14018, 1.14033, 1.14209, 
1.14308, 1.14479, 1.14734, 1.14993, 1.15148, 1.15366, 1.15485, 1.15552, 1.15962, 1.16153, 1.16287, 1.16298, 1.16319, 1.16441, 1.16927, 
1.18104, 1.18192, 1.18309, 1.18351, 1.18502, 1.18577, 1.19174, 1.1921, 1.19391, 1.19635, 1.20176, 1.20263, 1.21394, 1.21665, 1.21784, 
1.22408, 1.22534, 1.23456, 1.23523, 1.23657, 1.23753, 1.23988, 1.24306, 1.2442, 1.24458, 1.24623, 1.24916, 1.25256, 1.25257, 1.25349, 
1.25955, 1.25983, 1.26099, 1.26187, 1.26731, 1.26734, 1.26841, 1.26921, 1.27205, 1.27728, 1.28142, 1.28183, 1.2831, 1.28704, 1.28818, 
1.28887, 1.28929, 1.29265, 1.29614, 1.29735, 1.30224, 1.31594, 1.31686, 1.31712, 1.32273, 1.32407, 1.33111, 1.33311, 1.33643, 1.33877, 
1.33985, 1.34247, 1.34488, 1.34749, 1.34817, 1.35033, 1.35633, 1.35894, 1.35896, 1.36774, 1.36819, 1.36915, 1.37039, 1.3738, 1.37648, 
1.378, 1.37949, 1.38436, 1.38608, 1.38748, 1.39719, 1.40004, 1.41679, 1.42653, 1.42931, 1.42955, 1.43218, 1.43686, 1.44326, 1.44437, 
1.44623, 1.44677, 1.45146, 1.45605, 1.4565, 1.46234, 1.46517, 1.46564, 1.46857, 1.47044, 1.47548, 1.47906, 1.4801, 1.49072, 1.49827, 
1.51283, 1.51421, 1.53506, 1.53597, 1.54152, 1.54212, 1.54881, 1.54994, 1.55153, 1.55162, 1.5608, 1.56168, 1.56228, 1.57905, 1.58072, 
1.58327, 1.58515, 1.58755, 1.60265, 1.6147, 1.61536, 1.61621, 1.62399, 1.62461, 1.62513, 1.62857, 1.63198, 1.63653, 1.64074, 1.64858, 
1.65068, 1.65405, 1.65741, 1.65886, 1.65939, 1.66108, 1.68206, 1.70947, 1.71257, 1.71289, 1.73449, 1.73579, 1.73686, 1.74059, 1.75955, 
1.7647, 1.77266, 1.7779, 1.78827, 1.79267, 1.79786, 1.79813, 1.80014, 1.80196, 1.81728, 1.82272, 1.83121, 1.83643, 1.83763, 1.85079, 
1.85779, 1.87854, 1.87858, 1.88175, 1.89307, 1.91272, 1.91432, 1.91636, 1.91722, 1.92609, 1.92743, 1.92771, 1.93714, 1.94303, 1.94326, 
1.94796, 1.94905, 1.95052, 1.9515, 1.96045, 1.96833, 1.96901, 1.97355, 1.98459, 1.99511, 2.01412, 2.01993, 2.02966, 2.03434, 2.04324, 
2.05169, 2.05314, 2.05483, 2.06014, 2.061, 2.08382, 2.08779, 2.09598, 2.13078, 2.14555, 2.15356, 2.15782, 2.1591, 2.18208, 2.18618, 
2.1918, 2.19456, 2.19592, 2.20089, 2.20105, 2.20667, 2.20754, 2.25232, 2.26329, 2.26659, 2.26896, 2.27149, 2.27185, 2.2846, 2.28612, 
2.30381, 2.31069, 2.31291, 2.31553, 2.31648, 2.36372, 2.37137, 2.37717, 2.38232, 2.39558, 2.40395, 2.41581, 2.42495, 2.42684, 2.43106, 
2.44287, 2.44474, 2.44927, 2.45604, 2.47449, 2.478, 2.48638, 2.48709, 2.49678, 2.49851, 2.50019, 2.52644, 2.54528, 2.56893, 2.57934, 
2.58925, 2.5944, 2.6133, 2.61333, 2.6399, 2.64146, 2.64614, 2.64873, 2.64955, 2.65185, 2.6578, 2.67306, 2.7075, 2.71775, 2.74918, 
2.76927, 2.77419, 2.81826, 2.82844, 2.86891, 2.89546, 2.89618, 2.91414, 2.9503, 2.96796, 2.996, 2.99962, 3.01002, 3.02955, 3.0319, 
3.05464, 3.10288, 3.11723, 3.14649, 3.23129, 3.26658, 3.29251, 3.31666, 3.34949, 3.36724, 3.39409, 3.49263, 3.58579, 3.64001, 3.64759, 
3.65334, 3.66758, 3.69845, 3.7412, 3.79561, 3.92824, 3.93578, 3.95032, 3.97974, 4.04536, 4.28595, 4.34924, 4.35131, 4.35696, 4.38101, 
4.39921, 4.44906, 4.5338, 4.54584, 4.70817, 5.56936, 5.58437, 5.89069, 6.41354, 6.91831
